dept,division,code,name,last_name,first_name,term,year,item1,item2,item3,item4,item5,item6,enthusiasm,workload,recommend,invited,respondents,course
CHM,ARTSC,CHM325H1,Materials Chem,Kumacheva,Eugenia,Winter,2017,3.5,3.6,3.8,3.3,3.5,3.1,3.4,2.9,3.4,50.0,18,Materials Chem CHM325H1-S-LEC5101
CHM,ARTSC,CHM325H1,Materials Chem,Ozin,Geoffrey,Winter,2017,3.5,3.6,3.7,3.3,3.5,3.1,4.1,2.9,3.4,50.0,18,Materials Chem CHM325H1-S-LEC5101
CHM,ARTSC,CHM328H1,Modern Physical Chem,Schofield,Jeremy,Winter,2017,3.9,3.6,3.9,4.1,4.0,3.0,3.5,2.8,3.6,20.0,9,Modern Physical Chem CHM328H1-S-LEC0101
CHM,ARTSC,CHM343H1,Organic Laboratory,Rousseaux,Sophie,Winter,2017,4.2,4.3,4.5,4.2,4.1,4.2,4.5,4.0,3.8,36.0,24,Organic Laboratory CHM343H1-S-LEC0101
CHM,ARTSC,CHM379H1,Biomolec Chem,Woolley,G,Winter,2017,4.0,4.2,4.4,4.2,4.2,4.2,4.2,3.4,4.2,15.0,6,Biomolec Chem CHM379H1-S-LEC0101
CHM,ARTSC,CHM415H1,Atmospheric Chem,Murphy,Jennifer,Winter,2017,4.3,4.3,4.6,4.0,3.9,3.9,4.3,3.4,3.8,21.0,9,Atmospheric Chem CHM415H1-S-LEC0101
CHM,ARTSC,CHM416H1,Separation Science,Thompson,Michael,Winter,2017,3.5,3.6,3.8,3.0,2.7,3.3,3.9,2.5,3.3,31.0,11,Separation Science CHM416H1-S-LEC0101
CHM,ARTSC,CHM437H1,Bio Inorganic Chem,Chin,Jik,Winter,2017,3.6,3.7,3.8,3.4,3.6,3.4,3.9,2.5,3.8,37.0,12,Bio Inorganic Chem CHM437H1-S-LEC0101
CHM,ARTSC,CHM443H1,Phys Organic Chem,Taylor,Mark,Winter,2017,4.8,4.7,4.8,4.5,4.5,4.5,4.5,3.0,4.5,13.0,6,Phys Organic Chem CHM443H1-S-LEC0101
CHM,ARTSC,CHM446H1,Org Mat Chem,Tilley,Andrew,Winter,2017,3.8,4.5,3.5,3.8,3.7,3.8,3.6,3.0,3.7,24.0,11,Org Mat Chem CHM446H1-S-LEC0101
CHM,ARTSC,CHM447H1,Bio-Organic Chem,Woolley,G,Winter,2017,4.0,4.0,4.3,3.8,3.7,3.8,4.2,2.5,3.7,16.0,7,Bio-Organic Chem CHM447H1-S-LEC0101
CHM,ARTSC,CHM479H1,Biol Chem,Zamble,Deborah,Winter,2017,4.3,4.4,4.7,3.9,3.7,4.2,4.1,3.5,3.8,12.0,10,Biol Chem CHM479H1-S-LEC0101
CHM,ARTSC,CHM135H1,Chemistry: Physical Properties,Staikova,Mima,Summer,2018,3.4,3.7,2.9,3.4,3.6,2.8,3.1,3.7,2.9,116.0,60,Chemistry: Physical Principles CHM135H1-S-LEC0101
CHM,ARTSC,CHM247H1,Intro Organic Chem II CHM247H1 -,Kutas,Cecilia,Summer,2018,3.1,3.7,2.7,3.2,3.0,2.7,2.7,4.6,2.1,54.0,15,Intro Organic Chem II CHM247H1-S-LEC0101
CHM,ARTSC,CHM136H1,Intro Organic Chemistry I,Bensari,Ahlem,Summer,2017,3.5,3.6,2.7,3.0,2.9,2.5,2.6,3.9,2.3,252.0,158,Intro Organic Chemistry I CHM136H1-F-LEC0101
CHM,ARTSC,CHM220H1,Phys Chem Life Sci CHM220H1 -,Mirkovic,Tihana,Summer,2018,3.7,3.9,3.7,3.6,3.7,3.2,3.7,3.9,2.7,76.0,27,Phys Chem Life Sci CHM220H1-F-LEC0101
CHM,ARTSC,CHM136H1,Intro Organic Chemistry I,Dicks,Andrew,Summer,2018,4.0,4.3,4.4,3.8,3.8,3.8,4.5,4.0,3.2,228.0,136,Intro Organic Chemistry I CHM136H1-F-LEC0101
CHM,ARTSC,CHM136H1,Intro Organic Chemistry I,Quinlan,Kristine,Summer,2018,4.0,4.3,4.7,3.8,3.8,3.8,4.6,4.0,3.2,228.0,136,Intro Organic Chemistry I CHM136H1-F-LEC0101
CHM,ARTSC,CHM220H1,Phys Chem Life Sci CHM220H1 -,Mirkovic,Tihana,Summer,2017,3.6,3.8,4.0,3.8,3.6,3.3,3.8,3.9,2.9,98.0,44,Phys Chem Life Sci CHM220H1-F-LEC0101
CHM,ARTSC,CHM135H1,Chemistry: Physical Properties,Staikova,Mima,Summer,2017,3.3,3.6,3.4,3.5,3.5,2.9,3.4,3.7,2.7,111.0,61,Chemistry: Physical Properties CHM135H1-S-LEC0101
CHM,ARTSC,CHM247H1,Intro Organic Chem II CHM247H1 -,Kutas,Cecilia,Summer,2017,4.0,4.1,3.4,4.0,4.0,3.5,3.4,3.7,3.2,53.0,24,Intro Organic Chem II CHM247H1-S-LEC0101
CHM,ARTSC,CHM247H1,Intro Organic Chem II CHM247H1 -,Yudin,Andrei,Fall,2018,4.1,4.2,4.2,3.7,3.8,3.7,4.3,4.2,2.9,36.0,9,Intro Organic Chem II CHM247H1-F-LEC5101
CHM,ARTSC,CHM326H1,Intro Quan Mech Spec,Wilson,Mark,Fall,2018,4.5,4.5,4.8,4.6,4.6,4.3,4.8,3.3,4.3,20.0,12,Intro Quan Mech Spec CHM326H1-F-LEC0101
CHM,ARTSC,CHM220H1,Phys Chem Life Sci CHM220H1 -,Woolley,G,Fall,2018,3.5,3.5,3.4,3.2,3.4,2.9,3.4,3.4,2.5,195.0,72,Phys Chem Life Sci CHM220H1-F-LEC0101
CHM,ARTSC,CHM426H1,Polymer Chemistry CHM426H1 -,Winnik,Mitchell,Fall,2018,4.3,4.4,4.1,4.1,4.1,4.3,4.3,3.2,4.1,28.0,13,Polymer Chemistry CHM426H1-F-LEC5101
CHM,ARTSC,CHM210H1,Chem Enviro Change CHM210H1 -,Abbatt,Jonathan,Winter,2019,4.38,4.6,4.4,4.2,4.2,4.1,4.6,3.2,4.2,95.0,47,Chem Enviro Change CHM210H1-S-LEC0101
CHM,ARTSC,CHM151Y1,Chemistry: Molec Sci CHM151Y1 -,Browning,Clive,Winter,2019,4.19,4.4,4.2,3.8,3.8,3.8,4.3,3.8,3.8,100.0,60,Chemistry: Molec Sci CHM151Y1-Y-LEC0101
CHM,ARTSC,CHM136H1,Intro Organic Chemistry I,Browning,Clive,Winter,2019,4.08,4.2,4.0,3.7,3.5,3.5,4.2,4.0,3.4,370.0,260,Intro Organic Chemistry I CHM136H1-S-LEC0101
CHM,ARTSC,CHM136H1,Intro Organic Chemistry I,Browning,Clive,Winter,2019,4.08,4.2,4.2,3.7,3.6,3.6,4.4,4.0,3.4,446.0,296,Intro Organic Chemistry I CHM136H1-S-LEC0201
CHM,ARTSC,CHM437H1,Bio Inorganic Chem,Chin,Jik,Winter,2019,3.5,3.8,3.8,4.2,4.2,3.7,3.8,2.2,4.2,24.0,7,Bio Inorganic Chem CHM437H1-S-LEC0101
CHM,ARTSC,CHM135H1,Chemistry: Physical Properties,D'eon,Jessica,Winter,2019,3.68,3.7,4.1,3.7,3.7,3.3,4.2,3.9,3.4,241.0,149,Chemistry: Physical Principles CHM135H1-S-LEC0101
CHM,ARTSC,CHM135H1,Chemistry: Physical Properties,D'eon,Jessica,Winter,2019,3.68,3.8,4.2,3.7,3.7,3.3,4.2,3.8,3.3,246.0,149,Chemistry: Physical Principles CHM135H1-S-LEC0201
CHM,ARTSC,CHM247H1,Intro Organic Chem II CHM247H1 -,Dicks,Andrew,Winter,2019,4.28,4.3,4.7,3.9,3.8,3.8,4.7,4.1,3.2,266.0,190,Intro Organic Chem II CHM247H1-S-LEC0101
CHM,ARTSC,CHM247H1,Intro Organic Chem II CHM247H1 -,Dicks,Andrew,Winter,2019,4.32,4.2,4.6,3.6,3.6,3.5,4.7,4.2,3.0,77.0,49,Intro Organic Chem II CHM247H1-S-LEC0201
CHM,ARTSC,CHM135H1,Chemistry: Physical Properties,Jockusch,Rebecca,Winter,2019,3.68,3.7,3.6,3.7,3.7,3.3,3.7,3.9,3.4,241.0,149,Chemistry: Physical Principles CHM135H1-S-LEC0101
CHM,ARTSC,CHM135H1,Chemistry: Physical Properties,Jockusch,Rebecca,Winter,2019,3.68,3.8,3.8,3.7,3.7,3.3,3.9,3.8,3.3,246.0,149,Chemistry: Physical Principles CHM135H1-S-LEC0201
CHM,ARTSC,CHM325H1,Materials Chem,Kumacheva,Eugenia,Winter,2019,3.46,3.5,3.7,3.2,3.4,3.2,3.8,2.5,3.5,35.0,13,Materials Chem CHM325H1-S-LEC5101
CHM,ARTSC,CHM135H1,Chemistry: Physical Properties,Mirkovic,Tihana,Winter,2019,3.85,3.9,4.0,3.6,3.4,3.0,4.2,3.7,3.2,46.0,20,Chemistry: Physical Principles CHM135H1-S-LEC5101
CHM,ARTSC,CHM415H1,Atmospheric Chem,Murphy,Jennifer,Winter,2019,4.5,4.8,4.8,4.5,4.5,4.1,4.6,3.9,4.4,24.0,8,Atmospheric Chem CHM415H1-S-LEC0101
CHM,ARTSC,CHM447H1,Bio-Organic Chem,Nitz,Mark,Winter,2019,3.75,3.8,4.0,3.4,3.4,3.3,4.0,2.9,3.3,14.0,8,Bio-Organic Chem CHM447H1-S-LEC0101
CHM,ARTSC,CHM238Y1,Intro Inorg Chem,Ozin,Geoffrey,Winter,2019,4.0,4.0,3.9,3.4,3.6,3.1,4.4,3.9,3.0,58.0,28,Intro Inorg Chem CHM238Y1-Y-LEC0101
CHM,ARTSC,CHM325H1,Materials Chem,Ozin,Geoffrey,Winter,2019,3.46,3.5,3.6,3.2,3.4,3.2,4.3,2.5,3.5,35.0,13,Materials Chem CHM325H1-S-LEC5101
CHM,ARTSC,CHM136H1,Intro Organic Chemistry I,Quinlan,Kristine,Winter,2019,4.08,4.2,4.4,3.7,3.5,3.5,4.4,4.0,3.4,370.0,260,Intro Organic Chemistry I CHM136H1-S-LEC0101
CHM,ARTSC,CHM136H1,Intro Organic Chemistry I,Quinlan,Kristine,Winter,2019,4.08,4.2,4.4,3.7,3.6,3.6,4.4,4.0,3.4,446.0,296,Intro Organic Chemistry I CHM136H1-S-LEC0201
CHM,ARTSC,CHM343H1,Organic Laboratory,Rousseaux,Sophie,Winter,2019,3.64,4.0,4.3,4.1,4.0,3.6,4.5,4.4,3.2,32.0,23,Organic Laboratory CHM343H1-S-LEC0101
CHM,ARTSC,CHM328H1,Modern Physical Chem,Schofield,Jeremy,Winter,2019,3.73,4.1,3.7,3.6,3.8,3.3,3.9,2.8,3.2,17.0,12,Modern Physical Chem CHM328H1-S-LEC0101
CHM,ARTSC,CHM446H1,Org Mat Chem,Seferos,Dwight,Winter,2019,4.0,3.6,3.4,3.1,3.0,3.1,3.7,3.6,3.1,19.0,7,Org Mat Chem CHM446H1-S-LEC0101
CHM,ARTSC,CHM135H1,Chemistry: Physical Properties,Segal,Dvira,Winter,2019,3.85,3.9,2.7,3.6,3.4,3.0,3.0,3.7,3.2,46.0,20,Chemistry: Physical Principles CHM135H1-S-LEC5101
CHM,ARTSC,CHM223H1,Phys Chem Molec Viewpoint,Segal,Dvira,Winter,2019,3.84,4.1,4.1,3.8,3.8,3.5,4.2,3.2,3.3,67.0,33,Phys Chem Molec Viewpoint CHM223H1-S-LEC0101
CHM,ARTSC,CHM238Y1,Intro Inorg Chem,Song,Datong,Winter,2019,4.0,4.0,3.5,3.4,3.6,3.1,3.3,3.9,3.0,58.0,28,Intro Inorg Chem CHM238Y1-Y-LEC0101
CHM,ARTSC,CHM443H1,Phys Organic Chem,Taylor,Mark,Winter,2019,4.82,4.8,4.6,4.3,4.1,4.2,4.5,4.1,4.1,18.0,12,Phys Organic Chem CHM443H1-S-LEC0101
CHM,ARTSC,CHM317H1,Intro Instr Analysis,Wheeler,Aaron,Winter,2019,4.5,4.6,4.8,4.6,4.4,4.4,4.9,4.2,4.1,38.0,20,Intro Instr Analysis CHM317H1-S-LEC0101
CHM,ARTSC,CHM416H1,Separation Science,Wheeler,Aaron,Winter,2019,4.38,4.6,4.7,4.4,4.4,4.5,4.5,2.9,4.2,23.0,13,Separation Science CHM416H1-S-LEC0101
CHM,ARTSC,CHM135H1,Chemistry: Physical Properties,Wilson,Mark,Winter,2019,3.68,3.7,3.7,3.7,3.7,3.3,3.8,3.9,3.4,241.0,149,Chemistry: Physical Principles CHM135H1-S-LEC0101
CHM,ARTSC,CHM135H1,Chemistry: Physical Properties,Wilson,Mark,Winter,2019,3.68,3.8,3.7,3.7,3.7,3.3,3.9,3.8,3.3,246.0,149,Chemistry: Physical Principles CHM135H1-S-LEC0201
CHM,ARTSC,CHM247H1,Intro Organic Chem II CHM247H1 -,Winnik,Mitchell,Winter,2019,4.28,4.3,4.3,3.9,3.8,3.8,4.4,4.1,3.2,266.0,190,Intro Organic Chem II CHM247H1-S-LEC0101
CHM,ARTSC,CHM247H1,Intro Organic Chem II CHM247H1 -,Winnik,Mitchell,Winter,2019,4.32,4.2,3.8,3.6,3.6,3.5,4.2,4.2,3.0,77.0,49,Intro Organic Chem II CHM247H1-S-LEC0201
CHM,ARTSC,CHM379H1,Biomolec Chem,Woolley,G,Winter,2019,4.0,4.6,4.6,4.2,4.4,4.2,4.2,3.4,4.0,9.0,5,Biomolec Chem CHM379H1-S-LEC0101
CHM,ARTSC,CHM249H1,Organic Chemistry,Yudin,Andrei,Winter,2019,4.5,4.7,4.3,4.2,4.3,4.4,4.4,4.0,4.3,45.0,24,Organic Chemistry CHM249H1-S-LEC0101
CHM,ARTSC,CHM479H1,Biol Chem,Zamble,Deborah,Winter,2019,4.18,4.2,4.2,3.6,3.8,3.9,4.2,3.0,3.7,15.0,11,Biol Chem CHM479H1-S-LEC0101
CHM,ARTSC,CHM209H1,Chem of Molecular Gastronomy,Zamble,Deborah,Winter,2019,4.25,4.1,4.6,4.1,4.1,4.3,4.5,2.6,4.4,43.0,20,Science of the Modern Kitchen CHM209H1-S-LEC0101
CHM,ARTSC,CHM136H1,Intro Organic Chemistry I,Browning,Clive,Fall,2018,3.9,4.0,4.4,3.5,3.4,3.2,4.5,4.2,3.1,324.0,173,Intro Organic Chemistry I CHM136H1-F-LEC0101
CHM,ARTSC,CHM136H1,Intro Organic Chemistry I,Browning,Clive,Fall,2018,4.0,4.1,4.4,3.6,3.4,3.3,4.5,4.1,3.1,239.0,134,Intro Organic Chemistry I CHM136H1-F-LEC0201
CHM,ARTSC,CHM342H1,Organic Synthesis CHM342H1 -,Batey,Robert,Fall,2018,4.0,4.2,4.1,3.9,3.8,3.6,4.1,3.9,3.3,47.0,22,Organic Synthesis CHM342H1-F-LEC0101
CHM,ARTSC,CHM310H1,Envir Chemistry,D'eon,Jessica,Fall,2018,4.2,4.4,4.8,4.3,4.4,4.5,4.8,3.3,4.3,50.0,32,Envir Chemistry CHM310H1-F-LEC0101
CHM,ARTSC,CHM347H1,Org Chem Biol Compds CHM347H1 -,Chin,Jik,Fall,2018,4.1,4.3,4.1,3.9,4.0,3.6,4.1,3.2,3.9,42.0,14,Org Chem Biol Compds CHM347H1-F-LEC0101
CHM,ARTSC,CHM417H1,Lab Instrumentation CHM417H1 -,Jockusch,Rebecca,Fall,2018,3.8,3.6,3.6,3.5,3.5,3.4,3.9,3.1,3.4,35.0,9,Lab Instrumentation CHM417H1-F-LEC0101
CHM,ARTSC,CHM327H1,Phys Chem Lab CHM327H1 -,Goh,M,Fall,2018,3.9,3.6,3.9,4.0,4.0,3.6,4.1,3.1,3.7,30.0,17,Phys Chem Lab CHM327H1-F-LEC0101
CHM,ARTSC,CHM136H1,Intro Organic Chemistry I,Seferos,Dwight,Fall,2018,3.9,4.0,3.9,3.5,3.4,3.2,3.9,4.2,3.1,324.0,173,Intro Organic Chemistry I CHM136H1-F-LEC0101
CHM,ARTSC,CHM136H1,Intro Organic Chemistry I,Seferos,Dwight,Fall,2018,4.0,4.1,3.8,3.6,3.4,3.3,3.9,4.1,3.1,239.0,134,Intro Organic Chemistry I CHM136H1-F-LEC0201
CHM,ARTSC,CHM222H1,Intro Phys Chem,Schofield,Jeremy,Fall,2018,4.0,4.0,4.3,3.9,3.7,3.8,4.3,2.9,3.8,40.0,24,Intro Phys Chem CHM222H1-F-LEC0101
CHM,ARTSC,CHM338H1,Intermed Inorg Chem CHM338H1 -,Stephan,Douglas,Fall,2018,3.8,4.1,4.1,3.7,3.8,3.7,4.1,3.9,3.5,32.0,19,Intermed Inorg Chem CHM338H1-F-LEC0101
CHM,ARTSC,CHM217H1,Intro Analytic Chem CHM217H1 -,Stone,David,Fall,2018,3.5,3.6,3.6,3.3,3.2,3.0,4.0,4.3,2.9,81.0,34,Intro Analytic Chem CHM217H1-F-LEC0101
CHM,ARTSC,CHM432H1,Orgmet & Catalysis,Song,Datong,Fall,2018,3.8,3.7,3.8,3.5,3.3,3.1,3.6,3.3,3.3,22.0,11,Orgmet & Catalysis CHM432H1-F-LEC0101
CHM,ARTSC,CHM135H1,Chemistry: Physical Properties,Walker,Gilbert,Fall,2018,3.7,3.9,3.9,3.6,3.5,3.2,3.9,4.1,3.5,361.0,209,Chemistry: Physical Principles CHM135H1-F-LEC0101
CHM,ARTSC,CHM135H1,Chemistry: Physical Properties,Walker,Gilbert,Fall,2018,3.8,3.9,3.8,3.8,3.8,3.4,3.8,4.0,3.5,451.0,229,Chemistry: Physical Principles CHM135H1-F-LEC0201
CHM,ARTSC,CHM441H1,Org Spectr Analysis CHM441H1 -,Taylor,Mark,Fall,2018,4.6,4.9,5.0,4.6,4.8,4.8,4.6,3.8,4.6,14.0,8,Org Spectr Analysis CHM441H1-F-LEC0101
CHM,ARTSC,CHM414H1,Bio & Chem Sensors CHM414H1 -,Thompson,Michael,Fall,2018,4.1,4.4,4.4,4.3,3.9,4.0,4.9,3.0,3.6,24.0,7,Bio & Chem Sensors CHM414H1-F-LEC0101
CHM,ARTSC,CHM434H1,Adv Materials Chem CHM434H1 -,Ozin,Geoffrey,Fall,2018,4.7,4.7,4.7,4.3,4.5,4.7,4.9,3.3,4.5,18.0,10,Adv Materials Chem CHM434H1-F-LEC0101
CHM,ARTSC,CHM135H1,Chemistry: Physical Properties,Quinlan,Kristine,Fall,2018,3.7,3.9,4.1,3.6,3.5,3.2,4.2,4.1,3.5,361.0,209,Chemistry: Physical Principles CHM135H1-F-LEC0101
CHM,ARTSC,CHM135H1,Chemistry: Physical Properties,Quinlan,Kristine,Fall,2018,3.8,3.9,4.2,3.8,3.8,3.4,4.3,4.0,3.5,451.0,229,Chemistry: Physical Principles CHM135H1-F-LEC0201
CHM,ARTSC,CHM410H1,Analyt Environ Chem CHM410H1 -,Peng,Hui,Fall,2018,4.3,4.5,4.2,4.3,4.4,4.2,4.1,4.1,4.1,23.0,9,Analyt Environ Chem CHM410H1-F-LEC0101
CHM,ARTSC,CHM136H1,Intro Organic Chemistry I,Perruchoud,Loise,Fall,2018,3.7,4.1,4.3,3.1,2.9,2.9,4.5,4.0,3.0,66.0,32,Intro Organic Chemistry I CHM136H1-F-LEC5101
CHM,ARTSC,CHM441H1,Org Spectr Analysis CHM441H1 -,Morra,Barbora,Fall,2018,4.6,4.9,4.9,4.6,4.8,4.8,4.6,3.8,4.6,14.0,8,Org Spectr Analysis CHM441H1-F-LEC0101
CHM,ARTSC,CHM136H1,Intro Organic Chemistry I,Nitz,Mark,Fall,2018,3.9,4.0,3.4,3.5,3.4,3.2,3.5,4.2,3.1,324.0,173,Intro Organic Chemistry I CHM136H1-F-LEC0101
CHM,ARTSC,CHM136H1,Intro Organic Chemistry I,Nitz,Mark,Fall,2018,4.0,4.1,3.5,3.6,3.4,3.3,3.6,4.1,3.1,239.0,134,Intro Organic Chemistry I CHM136H1-F-LEC0201
CHM,ARTSC,CHM348H1,Organic Reaction Mec CHM348H1 -,Kluger,Ronald,Fall,2018,3.6,3.7,3.2,3.2,3.6,3.1,3.5,3.6,3.1,42.0,17,Organic Reaction Mec CHM348H1-F-LEC0101
CHM,ARTSC,CHM135H1,Chemistry: Physical Properties,Kumacheva,Eugenia,Fall,2018,3.7,3.9,3.6,3.6,3.5,3.2,3.5,4.1,3.5,361.0,209,Chemistry: Physical Principles CHM135H1-F-LEC0101
CHM,ARTSC,CHM135H1,Chemistry: Physical Properties,Kumacheva,Eugenia,Fall,2018,3.8,3.9,3.5,3.8,3.8,3.4,3.3,4.0,3.5,451.0,229,Chemistry: Physical Principles CHM135H1-F-LEC0201
CHM,ARTSC,CHM426H1,Polymer Chemistry CHM426H1 -,Kumacheva,Eugenia,Fall,2018,4.3,4.4,3.9,4.1,4.1,4.3,4.1,3.2,4.1,28.0,13,Polymer Chemistry CHM426H1-F-LEC5101
CHM,ARTSC,CHM247H1,Intro Organic Chem II CHM247H1 -,Kutas,Cecilia,Fall,2018,4.1,4.2,3.8,3.7,3.8,3.7,3.4,4.2,2.9,36.0,9,Intro Organic Chem II CHM247H1-F-LEC5101
CHM,ARTSC,CHM151Y1,Chemistry: Molec Sci CHM151Y1 -,Lautens,Mark,Fall,2018,4.3,4.5,4.2,3.9,3.9,3.8,4.4,3.9,3.6,115.0,58,Chemistry: Molec Sci CHM151Y1-Y-LEC0101
CHM,ARTSC,CHM440H1,Synth Phrmct Agents CHM440H1 -,Lautens,Mark,Fall,2018,4.5,4.7,4.4,4.4,4.2,4.0,4.8,3.5,3.9,18.0,10,Synth Phrmct Agents CHM440H1-F-LEC0101
CIN,ARTSC,CIN105Y1,Intro to Film Study,Wright,Benjamin,Winter,2018,4.1,4.3,4.0,3.9,4.0,3.9,4.0,3.1,3.9,300.0,99,Intro to Film Study CIN105Y1-Y-LEC0101
CIN,ARTSC,CIN201Y1,Film Cultures I,Jacobson,Brian,Winter,2018,4.3,4.6,4.3,4.0,4.0,4.0,4.4,3.5,3.9,120.0,41,Film Cultures I CIN201Y1-Y-LEC0101
CIN,ARTSC,CIN210H1,Horror Film,Chabot,Kevin,Winter,2018,4.3,4.5,4.3,4.2,4.2,4.2,4.4,3.1,4.4,175.0,46,Horror Film CIN210H1-S-LEC0101
CIN,ARTSC,CIN230H1,Business of Film,Nayman,Adam,Winter,2018,4.2,4.6,4.6,4.4,4.4,4.3,4.5,3.3,4.2,42.0,15,Business of Film CIN230H1-S-LEC0101
CIN,ARTSC,CIN314Y1,Genre Narrative,Testa,Bart,Winter,2018,4.4,4.3,3.7,3.4,3.6,3.6,3.6,4.6,3.1,29.0,8,Genre Narrative CIN314Y1-Y-LEC0101
CIN,ARTSC,CIN320H1,Spe Top Genre & Modes,Zambenedetti,Alberto,Winter,2018,4.5,4.5,4.1,3.9,4.0,4.1,4.7,3.5,4.0,33.0,22,Spe Top Genre & Modes CIN320H1-S-LEC0101
CIN,ARTSC,CIN332Y1,Screening Race,Chew,May,Winter,2018,4.7,4.8,4.8,4.6,4.8,4.6,4.8,3.2,4.7,30.0,24,Screening Race CIN332Y1-Y-LEC0101
CIN,ARTSC,CIN340H1,Special Topics,Richmond,Scott,Winter,2018,4.5,4.1,4.0,3.6,4.0,3.9,4.9,3.4,4.1,27.0,17,Special Topics CIN340H1-S-LEC5101
CIN,ARTSC,CIN370H1,Canadian Cinemas,Testa,Bart,Winter,2018,3.5,4.0,3.0,3.7,3.5,3.2,3.8,3.5,3.0,28.0,15,Canadian Cinemas CIN370H1-S-LEC5101
CIN,ARTSC,CIN378H1,Aspects of a Nat'l Cinema,Russell,Thomas,Winter,2018,4.4,4.6,4.4,4.6,4.6,4.1,4.4,3.0,4.3,29.0,15,Aspects of a Nat'l Cinema CIN378H1-S-LEC0101
CIN,ARTSC,CIN380H1,Special Topics,Wright,Benjamin,Winter,2018,4.6,4.8,4.8,4.8,4.5,4.8,4.9,3.1,4.4,34.0,17,Special Topics CIN380H1-S-LEC0101
CIN,ARTSC,CIN430H1,Adv Soc Cultural,Columpar,Corinn,Winter,2018,4.8,4.8,4.9,4.6,4.5,4.7,4.9,3.4,4.6,19.0,16,Adv Soc Cultural CIN430H1-S-LEC0101
CIN,ARTSC,CIN431H1,Adv Soc Cultural,Fenner,Angelica,Winter,2018,4.7,4.6,4.6,4.2,4.4,4.2,4.5,3.3,4.2,16.0,11,Adv Soc Cultural CIN431H1-S-LEC0101
CIN,ARTSC,CIN451H1,Adv Theory Criticism,Wright,Benjamin,Winter,2018,4.6,4.9,5.0,4.6,4.6,4.4,4.9,3.0,4.6,18.0,8,Adv Theory Criticism CIN451H1-S-LEC5101
CIN,ARTSC,CIN320H1,Spe Top Genre & Modes,Bell,Celine,Fall,2017,4.4,4.6,4.3,4.2,4.3,4.1,4.2,3.1,4.1,39.0,28,Spe Top Genre & Modes CIN320H1-F-LEC0101
CIN,ARTSC,CIN340H1,Special Topics,Morris,Justin,Fall,2017,4.2,4.6,4.4,4.3,4.2,4.3,4.5,3.7,4.2,35.0,25,Special Topics CIN340H1-F-LEC5101
CIN,ARTSC,CIN450H1,Adv Theory Criticism,Testa,Bart,Fall,2017,4.8,4.8,4.8,4.5,4.8,4.8,4.7,3.8,4.5,19.0,8,Adv Theory Criticism CIN450H1-F-LEC5101
CIN,ARTSC,CIN211H1,Science Fiction Film,Testa,Bart,Fall,2017,3.9,4.2,3.8,3.4,3.7,3.6,3.8,3.3,3.6,154.0,47,Science Fiction Film CIN211H1-F-LEC0101
CIN,ARTSC,CIN411H1,Adv Genre Modes,Williams,Blake,Fall,2017,4.2,4.1,4.1,4.0,4.2,4.1,4.2,3.2,4.1,19.0,15,Adv Genre Modes CIN411H1-F-LEC0101
CIN,ARTSC,CIN322H1,Cult Cinema,Wright,Benjamin,Fall,2017,4.6,4.9,4.8,4.6,4.8,4.5,4.9,3.1,4.8,39.0,14,Cult Cinema CIN322H1-F-LEC0101
CIN,ARTSC,CIN378Y0,Aspects of National Cinema,Banning,Kass,Summer,2018,3.7,4.0,3.6,3.6,3.8,3.4,3.9,3.9,2.9,20.0,18,Aspects of National Cinema CIN378Y0-S-LEC3001
CIN,ARTSC,CIN376Y0,Chinese Cinemas,Testa,Bart,Summer,2018,4.2,4.3,4.2,4.1,4.0,3.9,4.3,3.8,3.5,35.0,23,Chinese Cinemas CIN376Y0-F-LEC3001
CIN,ARTSC,CIN105Y1,Intro to Film Study,Wright,Benjamin,Summer,2018,4.4,4.7,4.7,4.4,4.3,4.4,4.7,3.1,4.5,39.0,18,Intro to Film Study CIN105Y1-Y-LEC0101
CIN,ARTSC,CIN352H1,Issues in Film Authorship I,Fernandes,Nicholas,Summer,2018,4.2,4.5,4.0,4.0,4.2,3.8,4.3,3.5,3.9,20.0,11,Issues in Film Authorship I CIN352H1-F-LEC0101
CIN,ARTSC,CIN105Y1,Intro to Film Study,Wright,Benjamin,Summer,2017,4.7,4.9,4.8,4.8,4.5,4.8,4.8,2.8,4.8,37.0,12,Intro to Film Study CIN105Y1-Y-LEC0101
CIN,ARTSC,CIN260H1,Selected Topics,Laurin,Daniel,Summer,2017,4.1,4.3,4.6,4.0,4.4,4.4,4.8,2.6,4.2,23.0,20,Selected Topics CIN260H1-S-LEC0101
CIN,ARTSC,CIN380H1,Special Topics,Reese,Carolyn,Summer,2017,3.9,4.0,4.5,4.1,4.2,3.8,4.5,3.1,3.8,26.0,17,Special Topics CIN380H1-F-LEC5101
CIN,ARTSC,CIN240H1,Special Topics in Cinema,Shaw,Nicholas,Summer,2017,3.6,4.0,3.8,3.9,4.0,3.7,3.7,2.8,3.6,33.0,19,Special Topics in Cinema CIN240H1-F-LEC0101
CIN,ARTSC,CIN378Y0,Aspects of National Cinema,Banning,Kass,Summer,2017,4.1,4.1,4.1,4.3,4.1,3.8,4.1,3.4,3.6,29.0,15,Aspects of National Cinema CIN378Y0-S-LEC3001
